mr,nl.utterance,informativeness,naturalness,phrasing,attr.count,batch,mr.id,min.length,near,reqs,reqs2,utterance.length,no.Of.Sentences,len.Ratio,coll.channel,coll.country,coll.region,col.city,col.inform,col.natur,col.phrasing,eval.inform,eval.natur,eval.phrasing,sem.coverage,norm.sem.coverage,sem.coverage.factor,coll.task.duration
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].","Near City centre, Alimentum offers mid range priced sushi in an adult setting.",3,4,2,5,pic,196,43,,Alimentum,NA,78,1,1.814,dailyrewardsca,CAN,ON,Windsor,,bad,bad,average,good,bad,0.4,2,bad,360
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].",Alimentum is located in the city centre and serves sushi for a medium price.,6,6,6,5,pic,196,43,,Alimentum,NA,76,1,1.7674,prodege,CAN,ON,Hamilton,good,average,bad,good,good,good,0.4,2,bad,180
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].",Alimentum is a medium-priced restaurant in the city centre that is not for the family.,4,3,3,5,pic,196,43,,Alimentum,NA,86,1,2,stuffpoint,GBR,N1,Tamworth,bad,,bad,good,average,average,0.4,2,bad,300
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].",Alimentum is a Japanese food establishment. It is located in the city centre and is not family friendly. It has a moderate price range.,5,5,5,5,txt,196,43,,Alimentum,NA,135,3,3.1395,gifthunterclub,GBR,K3,Peterborough,good,good,average,good,good,good,1,6,good,660
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].",The Alimentum is located in the city centre and serves Japanese food. It is moderately priced.,6,6,6,5,txt,196,43,,Alimentum,NA,94,2,2.186,inboxpounds,GBR,V2,Glasgow,good,good,good,good,good,good,0.8,5,good,180
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].",Alimentum is an average Japanese food which is not family friendly. It is located in the city centre.,4,4,4,5,txt,196,43,,Alimentum,NA,101,2,2.3488,neodev,USA,GA,,average,good,average,good,good,good,0.8,5,good,1080
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].",There is a Japanese food establishment in the city centre. It is called Alimentum and it has a moderate price range but is not family friendly.,5,4,5,5,txt,196,43,,Alimentum,NA,143,2,3.3256,gifthunterclub,GBR,K3,Peterborough,average,bad,bad,good,good,good,1,6,good,660
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].","Located in the city centre, the Alimentum serves Japanese food at a moderate price.",5,6,6,5,txt,196,43,,Alimentum,NA,83,1,1.9302,inboxpounds,GBR,V2,Glasgow,average,bad,bad,good,good,good,0.8,5,good,180
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].",Alimentum is located in the city centre which is not family-friendly but average Japanese food.,5,4,5,5,txt,196,43,,Alimentum,NA,95,1,2.2093,neodev,USA,GA,,bad,average,bad,good,good,good,0.6,4,good,1080
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].","If you're looking for a Japanese restaurant in the city centre with a moderate price range, then Alimentum is for you. It is, however, not family friendly.",3,4,6,5,txt,196,43,,Alimentum,NA,155,2,3.6047,gifthunterclub,GBR,K3,Peterborough,bad,average,good,average,good,good,1,6,good,660
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].","Serving Japanese food, the Alimentum is located in the city centre and is moderately priced.",1,2,2,5,txt,196,43,,Alimentum,NA,92,1,2.1395,inboxpounds,GBR,V2,Glasgow,bad,average,average,bad,bad,bad,0.8,5,good,180
"familyFriendly[no], name[Alimentum], priceRange[moderate], area[city centre], food[Japanese].","In the city centre,  there is an average Japanese food named Alimentum which is not family-friendly.",5,5,5,5,txt,196,43,,Alimentum,NA,100,1,2.3256,neodev,USA,GA,,good,bad,good,good,good,good,0.6,4,good,1080
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].",Wildwood is a restaurant that provides many food items at reasonable cost.,2,4,5,5,pic,200,49,,Wildwood,NA,74,1,1.5102,neodev,USA,VA,Manassas,good,,,bad,good,good,0.4,2,bad,360
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].",Wildwood is a restaurant that provides many food items at reasonable cost.,5,6,6,5,pic,200,49,,Wildwood,NA,74,1,1.5102,neodev,USA,VA,Manassas,average,,average,good,good,good,0.4,2,bad,360
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].",Wildwood is a restaurant that provides many food items at reasonable cost.,6,6,6,5,pic,200,49,,Wildwood,NA,74,1,1.5102,neodev,USA,VA,Manassas,bad,bad,good,good,good,good,0.4,2,bad,360
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].",The Wildwood restaurant serves moderately-priced Japanese food. It is considered average by customers.,6,4,4,5,txt,200,49,,Wildwood,NA,102,2,2.0816,prodege,GBR,,,good,good,good,good,good,good,1,6,good,300
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].",Wildwood is a Japanese restaurant in the moderate price range with an average customer rating.,4,4,4,5,txt,200,49,,Wildwood,NA,94,1,1.9184,neodev,CAN,ON,Brampton,good,good,good,good,good,good,1,6,good,120
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].","With an average rating by customers, the Wildwood is a restaurant that serves Japanese food in the moderate price range.",5,3,6,5,txt,200,49,,Wildwood,NA,120,1,2.449,inboxpounds,GBR,E6,Swindon,good,good,good,good,average,good,1,6,good,360
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].",Wildwood is a Japanese restaurant which is rated average by its customers and its price range is moderate.,5,6,6,5,txt,200,49,,Wildwood,NA,106,1,2.1633,prodege,GBR,,,average,average,average,good,good,good,1,6,good,300
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].","Wildwood, a Japanese restaurant with an average customer rating is in the moderate price range.",4,5,6,5,txt,200,49,,Wildwood,NA,95,1,1.9388,neodev,CAN,ON,Brampton,average,average,average,good,good,good,1,6,good,120
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].","If you are looking for Japanese food, the Wildwood is a moderately priced restaurant that serves it. It has an average customer rating.",4,4,4,5,txt,200,49,,Wildwood,NA,135,2,2.7551,inboxpounds,GBR,E6,Swindon,bad,average,average,good,good,good,1,6,good,360
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].",A moderately priced Japanese restaurant is the Wildwood. It is rated as average by customers.,2,4,5,5,txt,200,49,,Wildwood,NA,93,2,1.898,prodege,GBR,,,bad,bad,bad,bad,good,good,1,6,good,300
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].",Wildwood is a moderate-priced Japanese restaurant with a customer rating that is average.,5,6,6,5,txt,200,49,,Wildwood,NA,89,1,1.8163,neodev,CAN,ON,Brampton,bad,bad,bad,good,good,good,1,6,good,120
"eatType[restaurant], name[Wildwood], priceRange[moderate], customerRating[average], food[Japanese].",The Wildwood is a restaurant that serves Japanese food with a moderate price range. It has been given an average rating by customers.,5,5,5,5,txt,200,49,,Wildwood,NA,133,2,2.7143,inboxpounds,GBR,E6,Swindon,average,bad,,good,good,good,1,6,good,360
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Aromi es un excelente restaurant que esta en el centro de la ciudad.,6,6,6,5,pic,207,47,,Aromi,NA,68,1,1.4468,neodev,USA,FL,Miami,good,good,good,good,good,good,0.4,2,bad,180
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Aromi is a non family-friendly restaurant near the City centre which is rated 3 stars.,3,3,2,5,pic,207,47,,Aromi,NA,86,1,1.8298,coinworker,USA,SC,Columbia,good,good,good,average,average,bad,0.6,4,good,420
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Aromi is a restaurant not providing for the whole family. It is located in the city centre.,2,2,1,5,pic,207,47,,Aromi,NA,91,2,1.9362,stuffpoint,GBR,N1,Tamworth,average,average,average,bad,bad,bad,0.6,4,good,300
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Hay un excelente restaurante Aromi en el centro de la ciudad.,6,6,6,5,pic,207,47,,Aromi,NA,61,1,1.2979,neodev,USA,FL,Miami,average,average,bad,good,good,good,0.4,2,bad,180
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].","Aromi is rated 3 stars, is located near the City centre and is not family-friendly.",4,6,6,5,pic,207,47,,Aromi,NA,83,1,1.766,coinworker,USA,SC,Columbia,average,bad,bad,good,good,good,0.4,2,bad,420
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",There is a 3 star restaurant Aromi located in the centre of the city that does not provide for the family..,5,5,3,5,pic,207,47,,Aromi,NA,107,2,2.2766,stuffpoint,GBR,N1,Tamworth,good,good,good,good,good,average,0.4,2,bad,300
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",El excelente restaurante Aromi ubicado en el centro de la ciudad.,1,1,4,5,pic,207,47,,Aromi,NA,65,1,1.383,neodev,USA,FL,Miami,bad,bad,average,bad,bad,good,0.4,2,bad,180
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].","Aromi is located near the City centre, is not family friendly and rated 3 stars out of 5.",6,5,5,5,pic,207,47,,Aromi,NA,89,1,1.8936,coinworker,USA,SC,Columbia,bad,average,average,good,good,good,0.6,4,good,420
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Aromi is a low-quality restaurant in the city centre.,5,4,4,5,pic,207,47,,Aromi,NA,53,1,1.1277,stuffpoint,GBR,N1,Tamworth,bad,bad,bad,good,good,good,0.6,4,good,300
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Aromi restaurant restaurant average city centre.,3,2,1,5,txt,207,47,,Aromi,NA,48,1,1.0213,neodev,USA,IL,Chicago,,good,,average,bad,bad,0.8,5,good,60
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Aromi is a restaurant in the city centre rated average by its customers.,4,6,5,5,txt,207,47,,Aromi,NA,72,1,1.5319,prodege,GBR,N5,Sudbury,bad,good,good,good,good,good,0.8,5,good,180
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",restaurant  Aromi no average city centre is nice.,3,2,1,5,txt,207,47,,Aromi,NA,49,1,1.0426,neodev,CAN,ON,Milton,,,average,average,bad,bad,0.8,5,good,0
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Aromi is a restaurant with an average customer rating in the city centre. It says no to being family friendly.,4,6,6,5,txt,207,47,,Aromi,NA,110,2,2.3404,inboxpounds,GBR,T7,Forfar,good,good,average,good,good,good,0.8,5,good,360
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Aromi restaurant restaurant average city centre.,1,1,1,5,txt,207,47,,Aromi,NA,48,1,1.0213,neodev,USA,IL,Chicago,,average,bad,bad,bad,bad,0.8,5,good,60
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].","Not suitable for families, Aromi is a central restaurant that is rated average.",3,2,1,5,txt,207,47,,Aromi,NA,79,1,1.6809,prodege,GBR,N5,Sudbury,good,average,average,average,bad,bad,0.6,4,good,180
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",restaurant  Aromi no average city centre is nice.,6,6,6,5,txt,207,47,,Aromi,NA,49,1,1.0426,neodev,CAN,ON,Milton,,average,,good,good,good,0.8,5,good,0
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",There is a restaurant in the city centre with an average customer rating called Aromi. It says no to being family friendly.,4,5,5,5,txt,207,47,,Aromi,NA,123,2,2.617,inboxpounds,GBR,T7,Forfar,average,average,good,good,good,good,0.8,5,good,360
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",Aromi restaurant restaurant average city centre.,2,1,1,5,txt,207,47,,Aromi,NA,48,1,1.0213,neodev,USA,IL,Chicago,bad,,,bad,bad,bad,0.8,5,good,60
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].","In the city centre, Aromi is an average restaurant suitable for those without children.",2,2,2,5,txt,207,47,,Aromi,NA,87,1,1.8511,prodege,GBR,N5,Sudbury,average,bad,bad,bad,bad,bad,0.8,5,good,180
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",restaurant  Aromi no average city centre is nice.,1,1,1,5,txt,207,47,,Aromi,NA,49,1,1.0426,neodev,CAN,ON,Milton,bad,,good,bad,bad,bad,0.8,5,good,0
"eatType[restaurant], name[Aromi], familyFriendly[no], customerRating[average], area[city centre].",In the city centre there is a restaurant called Aromi which has average customer ratings. It says no to being family friendly.,4,3,3,5,txt,207,47,,Aromi,NA,126,2,2.6809,inboxpounds,GBR,T7,Forfar,bad,bad,bad,good,average,average,0.8,5,good,360
"eatType[restaurant], name[Bibimbap House], familyFriendly[yes], food[Japanese], priceRange[cheap], near[The Sorrento], area[riverside], customerRating[low].",Bibimbap House is a  restaurant near the river and The Sorrento and in the City centre.,6,6,6,8,pic,241,76,The Sorrento,Bibimbap House,The Sorrento,87,1,1.1447,neodev,GBR,H9,London,good,bad,average,good,good,good,0.38,2,bad,240
"eatType[restaurant], name[Bibimbap House], familyFriendly[yes], food[Japanese], priceRange[cheap], near[The Sorrento], area[riverside], customerRating[low].","Located in the City centre, Bibimbap House is a family friendly sushi restaurant, close to The Sorrento.",6,5,5,8,pic,241,76,The Sorrento,Bibimbap House,The Sorrento,104,1,1.3684,prodege,GBR,F2,Waterlooville,average,bad,average,good,good,good,0.5,3,average,180
"eatType[restaurant], name[Bibimbap House], familyFriendly[yes], food[Japanese], priceRange[cheap], near[The Sorrento], area[riverside], customerRating[low].",Bibimbap House is a  restaurant near the river and The Sorrento and in the City centre.,3,3,4,8,pic,241,76,The Sorrento,Bibimbap House,The Sorrento,87,1,1.1447,neodev,GBR,H9,London,average,good,bad,average,average,good,0.38,2,bad,240
"eatType[restaurant], name[Bibimbap House], familyFriendly[yes], food[Japanese], priceRange[cheap], near[The Sorrento], area[riverside], customerRating[low].","Near to The Sorrento in the City centre, Bibimbap House is a great City centre sushi restaurant for all the family.",6,5,5,8,pic,241,76,The Sorrento,Bibimbap House,The Sorrento,115,1,1.5132,prodege,GBR,F2,Waterlooville,good,good,good,good,good,good,0.38,2,bad,180
"eatType[restaurant], name[Bibimbap House], familyFriendly[yes], food[Japanese], priceRange[cheap], near[The Sorrento], area[riverside], customerRating[low].",Bibimbap House is a  restaurant near the river and The Sorrento and in the City centre.,6,5,5,8,pic,241,76,The Sorrento,Bibimbap House,The Sorrento,87,1,1.1447,neodev,GBR,H9,London,bad,average,good,good,good,good,0.38,2,bad,240
"eatType[restaurant], name[Bibimbap House], familyFriendly[yes], food[Japanese], priceRange[cheap], near[The Sorrento], area[riverside], customerRating[low].","Perfect for people of all ages, Bibimbap House is a  good alternative to The Sorrento, based in the city centre.",2,4,3,8,pic,241,76,The Sorrento,Bibimbap House,The Sorrento,112,1,1.4737,prodege,GBR,F2,Waterlooville,bad,average,bad,bad,good,average,0.25,2,bad,180
"eatType[restaurant], name[Bibimbap House], familyFriendly[yes], food[Japanese], priceRange[cheap], near[The Sorrento], area[riverside], customerRating[low].","There is a restaurant called the Bibimbap House near The Sorrento. It is a family friendly restaurant by the riverside providing cheap Japanese food. However, it has a low customer rating.",5,4,4,8,txt,241,76,The Sorrento,Bibimbap House,The Sorrento,188,3,2.4737,prodege,GBR,Z4,Bangor,bad,bad,bad,good,good,good,1,6,good,420
"eatType[restaurant], name[Bibimbap House], familyFriendly[yes], food[Japanese], priceRange[cheap], near[The Sorrento], area[riverside], customerRating[low].","Bibimbap House is a family friendly, affordable Japanese restaurant near The Sorrento riverside with a low customer rating.",6,6,6,8,txt,241,76,The Sorrento,Bibimbap House,The Sorrento,123,1,1.6184,instagc,USA,WV,Martinsburg,good,good,good,good,good,good,0.88,5,good,120
